timestamp,longitude,latitude,accuracy,speed
1513072160000,34.7716491903537,32.0886195990245,6,0
1513072161000,34.7716491903537,32.0886195990245,6,0
1513072162000,34.7716491903537,32.0886195990245,6,0
1513072163000,34.7716491903537,32.0886195990245,6,0
1513072164000,34.7716491903537,32.0886195990245,4,0
1513072165000,34.7716491903537,32.0886195990245,6,0
1513072166000,34.7716491903537,32.0886195990245,6,0
1513072167000,34.7716491903537,32.0886195990245,6,0
1513072168000,34.7716491903537,32.0886195990245,4,0
1513072169000,34.7716491903537,32.0886195990245,4,0
1513072170000,34.7716491903537,32.0886195990245,4,0
1513072171000,34.7716491903537,32.0886195990245,4,0
1513072172000,34.7716491903537,32.0886195990245,4,0
1513072173000,34.7716491903537,32.0886195990245,4,0
1513072174000,34.7716491903537,32.0886195990245,4,0
1513072175000,34.7716491903537,32.0886195990245,4,0
1513072176000,34.7716491903537,32.0886195990245,6,0
1513072177000,34.7716491903537,32.0886195990245,6,0
1513072178000,34.7716491903537,32.0886195990245,6,0
1513072179000,34.7716491903537,32.0886195990245,6,0
1513072180000,34.7716491903537,32.0886195990245,6,0
1513072181000,34.7716491903537,32.0886195990245,6,0
1513072182000,34.7716491903537,32.0886195990245,6,0
1513072183000,34.7716491903537,32.0886195990245,6,0
1513072184000,34.7716491903537,32.0886195990245,4,0
1513072185000,34.7716491903537,32.0886195990245,6,0
1513072186000,34.7716491903537,32.0886195990245,6,0
1513072187000,34.7716491903537,32.0886195990245,6,0
1513072188000,34.7716491903537,32.0886195990245,6,0
1513072189000,34.7716491903537,32.0886195990245,6,0
1513072190000,34.7716491903537,32.0886195990245,6,0
1513072191000,34.7716905223021,32.0886432843926,6,0.89015543
1513072192000,34.7716998790379,32.0886637754327,6,1.787268
1513072193000,34.7717152211024,32.0886913069739,4,2.6208253
1513072194000,34.7717342478537,32.0887246380737,4,3.5975049
1513072195000,34.7717582243319,32.088766912916,4,4.463369
1513072196000,34.7717858737805,32.0888153790685,3,5.2220926
1513072197000,34.7718135146488,32.0888664538614,3,5.430291
1513072198000,34.7718405942649,32.0889135915652,3,5.314048
1513072199000,34.7718664042776,32.088953969672,3,4.9347854
1513072200000,34.7718904156673,32.0889869988144,3,4.3843074
1513072201000,34.7719046486735,32.0890175494015,3,3.827769
1513072202000,34.7719170321441,32.0890438426865,3,3.312579
1513072203000,34.7719281311862,32.0890640357029,3,2.7045252
1513072204000,34.7719359754408,32.0890784862389,2,2.1509614
1513072205000,34.7719415051656,32.0890892533769,2,1.7167531
1513072206000,34.7719471696873,32.0890990721397,2,1.3530921
1513072207000,34.7719514389844,32.0891067851861,2,1.1994225
1513072208000,34.7719589956524,32.0891186524533,2,1.3425281
1513072209000,34.771970345562,32.0891375644977,2,2.095634
1513072210000,34.7719843257181,32.0891628409008,2,2.6067767
1513072211000,34.771999598715,32.0891905797897,2,2.8751915
1513072212000,34.7720155332891,32.0892184769465,3,3.079463
1513072213000,34.7720315765745,32.0892462841606,3,3.2709427
1513072214000,34.7720486467533,32.0892750701354,3,3.41098
1513072215000,34.7720649720004,32.0893031580391,3,3.3779902
1513072216000,34.7720842844667,32.0893249917676,3,2.9576077
1513072217000,34.7720944769836,32.089342245065,3,2.3066018
1513072218000,34.7720944769836,32.089342245065,4,0
1513072219000,34.7720944769836,32.089342245065,4,0
1513072220000,34.7720944769836,32.089342245065,4,0
1513072221000,34.7720944769836,32.089342245065,4,0
1513072222000,34.7720944769836,32.089342245065,3,0
1513072223000,34.7720944769836,32.089342245065,3,0
1513072224000,34.7720944769836,32.089342245065,3,0
1513072225000,34.7720944769836,32.089342245065,3,0
1513072226000,34.7720944769836,32.089342245065,3,0
1513072227000,34.7720944769836,32.089342245065,3,0
1513072228000,34.7720944769836,32.089342245065,3,0
1513072229000,34.7720944769836,32.089342245065,3,0
1513072230000,34.7720944769836,32.089342245065,4,0
1513072231000,34.7720944769836,32.089342245065,4,0
1513072232000,34.7720944769836,32.089342245065,4,0
1513072233000,34.7720944769836,32.089342245065,4,0
1513072234000,34.7720944769836,32.089342245065,4,0
1513072235000,34.7720944769836,32.089342245065,4,0
1513072236000,34.7720944769836,32.089342245065,3,0
1513072237000,34.7720944769836,32.089342245065,3,0
1513072238000,34.7720944769836,32.089342245065,3,0
1513072239000,34.7720944769836,32.089342245065,4,0
1513072240000,34.7720944769836,32.089342245065,4,0
1513072241000,34.7720944769836,32.089342245065,4,0
1513072242000,34.7720944769836,32.089342245065,4,0
1513072243000,34.7720944769836,32.089342245065,4,0
1513072244000,34.7720944769836,32.089342245065,4,0
1513072245000,34.7720944769836,32.089342245065,4,0
1513072246000,34.7720944769836,32.089342245065,4,0
1513072247000,34.7720944769836,32.089342245065,3,0
1513072248000,34.7720944769836,32.089342245065,3,0
1513072249000,34.7720944769836,32.089342245065,3,0
1513072250000,34.7720944769836,32.089342245065,3,0
1513072251000,34.7720944769836,32.089342245065,3,0
1513072252000,34.7720944769836,32.089342245065,3,0
1513072253000,34.7720944769836,32.089342245065,3,0
1513072254000,34.7720944769836,32.089342245065,3,0
1513072255000,34.7720944769836,32.089342245065,4,0
1513072256000,34.7720944769836,32.089342245065,3,0
1513072257000,34.7721028045524,32.0893535624535,3,0.41320744
1513072258000,34.7721087188465,32.0893653648969,3,0.8792713
1513072259000,34.77211787388,32.0893815298769,3,1.3969845
1513072260000,34.7721351983699,32.0894039492714,3,2.3062136
1513072261000,34.7721583206545,32.0894369749482,3,3.8128426
1513072262000,34.772194670281,32.0894853717821,3,5.210533
1513072263000,34.7722324812144,32.0895420471474,3,6.039128
1513072264000,34.7722700896584,32.0895978942634,4,6.230878
1513072265000,34.7723027802558,32.0896497634148,3,6.158658
1513072266000,34.7723343028949,32.089700654332,3,6.2990613
1513072267000,34.772364376986,32.0897568605578,3,6.771559
1513072268000,34.77239183548,32.0898185750541,3,7.2734942
1513072269000,34.7724204646061,32.0898877124379,3,8.020453
1513072270000,34.7724514176669,32.0899678336237,3,9.19161
1513072271000,34.7724837509808,32.0900615957246,3,10.394958
1513072272000,34.7725203994449,32.0901676876973,3,11.649798
1513072273000,34.7725569050604,32.0902859424691,3,12.779452
1513072274000,34.772595034304,32.0904091686841,3,13.332551
1513072275000,34.7726320181486,32.0905343305415,3,13.775986
