timestamp,longitude,latitude,accuracy,speed
1513073400999,34.7736256315603,32.0935760017205,2,0
1513073401999,34.7736256315603,32.0935760017205,2,0
1513073402999,34.7736256315603,32.0935760017205,2,0
1513073403999,34.7736256315603,32.0935760017205,2,0
1513073404999,34.7736256315603,32.0935760017205,2,0
1513073405999,34.7736256315603,32.0935760017205,2,0
1513073406999,34.7736256315603,32.0935760017205,2,0
1513073407999,34.7736256315603,32.0935760017205,3,0
1513073408999,34.7736256315603,32.0935760017205,3,0
1513073409999,34.7736256315603,32.0935760017205,3,0
1513073410999,34.7736256315603,32.0935760017205,3,0
1513073411999,34.7736256315603,32.0935760017205,3,0
1513073412999,34.7736256315603,32.0935760017205,3,0
1513073413999,34.7736256315603,32.0935760017205,3,0
1513073414999,34.7736256315603,32.0935760017205,3,0
1513073415999,34.7736256315603,32.0935760017205,3,0.15316306
1513073416999,34.7736256315603,32.0935760017205,3,0
1513073417999,34.7736130788039,32.0935431413132,2,0.6709856
1513073418999,34.7736049136873,32.0935221670484,3,1.9303821
1513073419999,34.7735908469091,32.0934877784092,3,2.9949386
1513073420999,34.7735748833947,32.0934488836436,3,3.9094803
1513073421999,34.7735563064212,32.0934027328558,3,4.899175
1513073422999,34.7735368074958,32.0933491328089,3,6.0596623
1513073423999,34.7735154423425,32.0932847352548,3,6.992706
1513073424999,34.7734908937121,32.0932149030418,3,7.3266106
1513073425999,34.7734668861285,32.0931484141449,3,7.2603664
1513073426999,34.7734406669519,32.0930848678349,2,7.324866
1513073427999,34.7734137173333,32.0930196607793,2,7.604691
1513073428999,34.7733787485514,32.0929483600008,3,8.298616
1513073429999,34.7733397957265,32.0928703197144,3,9.0780115
1513073430999,34.7733023183245,32.0927846384105,3,9.840584
1513073431999,34.7732654378828,32.0926913963609,3,10.63958
1513073432999,34.7732311946772,32.0925914012897,3,11.291376
1513073433999,34.7731957374165,32.0924866334164,3,11.834216
1513073434999,34.7731606757321,32.0923743074341,3,12.679394
1513073435999,34.7731171322604,32.0922540851598,3,13.618927
1513073436999,34.7730689444107,32.0921277163488,3,14.30762
1513073437999,34.7730222739702,32.0919998103342,3,14.481356
1513073438999,34.7729805704156,32.0918757805605,3,14.2224245
1513073439999,34.7729398201835,32.0917576337248,3,13.825167
1513073440999,34.7728982008434,32.0916409158975,3,13.719023
1513073441999,34.7728585089096,32.0915248560365,3,13.585265
1513073442999,34.7728197197534,32.0914115478223,3,13.289067
