timestamp,longitude,latitude,accuracy,speed
1513068444999,34.7702807002299,32.0744593238313,4,1.2643209
1513068445999,34.7702884515258,32.0744482159856,4,1.2362535
1513068446999,34.7702957280023,32.0744377124054,4,1.2208731
1513068447999,34.7703014208637,32.0744255928403,4,1.2008724
1513068448999,34.7703090653423,32.0744123208186,4,1.1727514
1513068449999,34.7703166616107,32.0744014871171,4,1.1383734
1513068450999,34.7703250926518,32.0743896070748,4,1.102177
1513068451999,34.7703312161473,32.0743782535141,4,1.0723786
1513068452999,34.7703378603521,32.0743661420418,4,1.0438843
1513068453999,34.7703462842821,32.074356145162,4,1.020528
1513068454999,34.7703540146871,32.0743462286872,4,0.9969631
1513068455999,34.7703738976924,32.0743365389952,4,0.9857951
1513068456999,34.7703919535899,32.0743289545155,4,0.99523616
1513068457999,34.7704073009058,32.0743194697105,4,1.005512
1513068458999,34.7704218454285,32.0743093898743,4,1.0122664
1513068459999,34.7704328876631,32.0742969539717,4,1.0397534
1513068460999,34.7704419767326,32.0742784701154,4,1.0633883
1513068461999,34.770452035249,32.0742666613192,4,1.0859022
1513068462999,34.7704679033969,32.0742520435624,4,1.0770828
1513068463999,34.7704774663428,32.0742427809014,4,1.0539566
1513068464999,34.7704867145962,32.0742349463966,4,1.0299115
1513068465999,34.7704960786,32.0742329318765,4,1.0225165
1513068466999,34.7705082351449,32.0742180897015,4,1.0370758
1513068467999,34.7705253955733,32.0742003894883,4,1.0408169
1513068468999,34.7705383763297,32.0741921288562,4,1.0803812
1513068469999,34.770558755827,32.0741814161983,4,1.1632885
1513068470999,34.7705793200725,32.0741605524474,6,1.3116797
1513068471999,34.7706021487713,32.0741353567962,6,1.5037686
1513068472999,34.7706300626069,32.0741093153044,6,1.6673704
1513068473999,34.7706508058704,32.0740828303848,6,1.792579
1513068474999,34.770682849911,32.0740525451614,6,1.8821294
1513068475999,34.7707123732466,32.0740287732333,6,1.9315243
1513068476999,34.7707558983996,32.0739936134205,6,1.9827974
1513068477999,34.7708009954129,32.0739650399818,6,2.0342014
1513068478999,34.7708513302992,32.0739392882591,6,2.1338177
1513068479999,34.7709068339901,32.0739071798376,6,2.2615004
1513068480999,34.7709551107094,32.0738814484991,6,2.404968
1513068481999,34.7710057106853,32.0738548120664,6,2.5848594
1513068482999,34.7710614575006,32.0738320787554,4,2.7751758
1513068483999,34.7711065862227,32.0738112693849,4,2.9670289
1513068484999,34.7711516097396,32.0737923934487,4,3.1198423
1513068485999,34.7711889539202,32.0737702508883,4,3.2479312
1513068486999,34.7712266154006,32.0737415003455,4,3.382515
1513068487999,34.7712740279032,32.073709131541,4,3.505109
1513068488999,34.7713151441779,32.0736806563461,4,3.5873466
1513068489999,34.7713544833803,32.0736589004015,4,3.6138344
1513068490999,34.7713791618639,32.0736459976006,4,3.5661962
1513068491999,34.7714036685639,32.0736375300939,4,3.4801261
1513068492999,34.7714383330568,32.0736356913765,4,3.3965662
1513068493999,34.7714844086373,32.0736507278728,4,3.3369637
1513068494999,34.7715315915763,32.073667797778,4,3.3128936
1513068495999,34.7715744790324,32.0736918737854,4,3.3347986
1513068496999,34.7716098975542,32.0737220413493,4,3.3835988
1513068497999,34.7716444409435,32.0737539614231,4,3.4592376
1513068498999,34.7716829541391,32.0737840939443,4,3.5545053
1513068499999,34.7717225745354,32.073817894116,4,3.6631625
1513068500999,34.7717694456037,32.0738509342308,4,3.7570932
1513068501999,34.7718125167241,32.0738788016538,4,3.8038661
1513068502999,34.7718477850529,32.0739039195892,4,3.8173318
1513068503999,34.7718780878127,32.0739300671754,4,3.8311222
1513068504999,34.7719092036422,32.0739572810448,4,3.8493075
1513068505999,34.7719427789931,32.0739850676309,4,3.875277
1513068506999,34.7719831913405,32.0740142926719,4,3.9199123
1513068507999,34.7720166424047,32.0740474856875,4,3.959298
1513068508999,34.7720522004103,32.0740830724888,4,3.9900749
1513068509999,34.7720936715401,32.0741162454471,4,4.0722766
1513068510999,34.7721367939681,32.0741548666162,4,4.174349
1513068511999,34.7721775123418,32.0741941952661,4,4.2750688
1513068512999,34.7722215166089,32.0742281677827,4,4.353852
1513068513999,34.7722559769471,32.0742611762849,4,4.4257865
1513068514999,34.7722863875227,32.0742973755762,4,4.456999
1513068515999,34.7723034575619,32.0743357613871,4,4.4486675
1513068516999,34.7723113793367,32.0743717060088,4,4.405931
1513068517999,34.7723097318715,32.0744070967071,4,4.332997
1513068518999,34.7722935106518,32.0744409133191,4,4.259088
1513068519999,34.7722631205479,32.074467197438,4,4.1860685
1513068520999,34.7722312055064,32.0744921740772,4,4.1507254
1513068521999,34.7721875460732,32.0745161442883,4,4.141987
1513068522999,34.7721357084883,32.0745386519847,6,4.1765385
1513068523999,34.7720777478309,32.0745631937261,6,4.27947
1513068524999,34.7719944433729,32.0745900814205,6,4.4393272
1513068525999,34.7719220523749,32.0746196313084,6,4.5927405
1513068526999,34.7718447952576,32.0746444923149,6,4.743136
1513068527999,34.7717676907877,32.0746702433173,6,4.889562
1513068528999,34.7717030376469,32.0747020747413,6,5.022966
1513068529999,34.7716354860421,32.0747289083811,6,5.127405
1513068530999,34.7715743011473,32.0747530790843,6,5.221044
1513068531999,34.7715063866773,32.0747812908517,6,5.2819395
1513068532999,34.7714386969596,32.0748057866228,6,5.2970295
1513068533999,34.771376506327,32.0748256307651,6,5.2710433
1513068534999,34.7713230768089,32.0748445480251,4,5.221308
1513068535999,34.7712722281509,32.0748614225445,4,5.150823
1513068536999,34.7712198542185,32.0748797322826,4,5.055217
1513068537999,34.7711760654068,32.0748947356239,4,4.932572
1513068538999,34.7711401016832,32.074907679624,4,4.775139
1513068539999,34.7711031561989,32.0749175471675,4,4.5892544
1513068540999,34.7710800677817,32.0749252745944,4,4.3706284
1513068541999,34.7710613850405,32.0749314284031,4,4.1453276
1513068542999,34.7710392263102,32.0749391954692,4,3.932163
1513068543999,34.7710171273921,32.0749484245882,4,3.7223146
1513068544999,34.7710013324665,32.0749577840711,4,3.4957616
1513068545999,34.7709897250098,32.0749619816236,4,2.015498
1513068546999,34.7709828286067,32.0749641751429,3,1.1829221
1513068547999,34.7709785800591,32.0749670849358,3,0.7927786
1513068548999,34.7709736783878,32.0749692371893,3,0.68639016
1513068549999,34.7709600761289,32.0749742882667,3,0.7209908
1513068550999,34.7709492445679,32.0749785313968,3,0.7109363
1513068551999,34.7709435862875,32.0749835020034,3,0.9851704
1513068552999,34.7709259812066,32.0749923446067,3,1.4962233
1513068553999,34.7708911759768,32.0750050435609,3,2.1379087
1513068554999,34.770845462109,32.0750232679123,3,2.7168791
1513068555999,34.7707954227517,32.0750467585821,3,3.133842
1513068556999,34.7707471614259,32.0750737005518,3,3.398984
1513068557999,34.7706959339549,32.0751011353441,3,3.5823178
1513068558999,34.7706460616946,32.0751245893239,3,3.7421103
1513068559999,34.7705888829996,32.075145357134,3,3.9001772
1513068560999,34.7705303687624,32.0751619722007,3,4.0688634
1513068561999,34.7704642240963,32.0751756472916,3,4.2489862
1513068562999,34.7703982533654,32.0751805243183,3,4.4365606
1513068563999,34.7703338202662,32.0751847496093,3,4.615628
1513068564999,34.7702702860059,32.07519181111,3,4.7690372
1513068565999,34.7702062421812,32.0751983827663,3,5.422743
1513068566999,34.7701441664308,32.0752050689673,2,5.7053084
1513068567999,34.7700828809198,32.075212876321,3,6.015794
1513068568999,34.7700161748028,32.0752182167261,3,6.1649294
1513068569999,34.7699459272853,32.0752238993727,3,6.466329
1513068570999,34.7698743338836,32.0752316802208,3,6.4880247
1513068571999,34.7698042252829,32.0752384129973,3,6.470088
1513068572999,34.7697329556505,32.0752443334605,3,6.443903
1513068573999,34.7696660326062,32.0752510959583,3,6.451444
1513068574999,34.7695978406177,32.0752579616304,3,6.468766
1513068575999,34.7695298029111,32.0752650528385,3,6.324334
1513068576999,34.7694613976828,32.0752729708964,3,6.530978
1513068577999,34.7693898793799,32.0752810823381,3,6.618818
1513068578999,34.7693202997451,32.0752888972383,3,6.5691924
1513068579999,34.7692501720668,32.0752957859372,4,6.566322
1513068580999,34.7691803118345,32.0753023620029,4,6.613023
1513068581999,34.7691134308334,32.0753078107719,3,6.3981824
1513068582999,34.7690533670077,32.0753136708309,3,6.1809545
1513068583999,34.7689956109917,32.0753189112322,3,5.865784
1513068584999,34.7689401985096,32.0753238975769,3,5.752182
1513068585999,34.7688839827718,32.075328092989,3,5.5670385
1513068586999,34.7688239241057,32.0753297309906,3,5.4222016
1513068587999,34.7687716272999,32.0753342779333,3,5.191111
1513068588999,34.7687210627183,32.0753394919225,3,5.0978694
1513068589999,34.7686712900477,32.0753461648889,3,5.0215483
1513068590999,34.7686203094017,32.0753533390861,3,4.8998675
1513068591999,34.7685718662609,32.075360693342,3,4.657415
1513068592999,34.7685252435169,32.075368127619,3,4.379277
1513068593999,34.7684854773865,32.0753744191344,3,3.820684
1513068594999,34.768458346396,32.0753789222762,3,3.1717079
1513068595999,34.7684343723652,32.075381735411,3,2.716051
1513068596999,34.76841564444,32.0753823718115,3,2.4030824
1513068597999,34.7683984251281,32.075384003276,3,2.2386708
1513068598999,34.7683794877922,32.0753865000659,3,2.136827
1513068599999,34.768360636417,32.0753889995256,2,2.0106223
1513068600999,34.7683425701807,32.0753914153404,2,1.7955525
1513068601999,34.7683294964509,32.0753920295988,2,1.3278825
1513068602999,34.7683294964509,32.0753920295988,2,0
1513068603999,34.7683294964509,32.0753920295988,2,0
1513068604999,34.7683294964509,32.0753920295988,2,0
1513068605999,34.7683294964509,32.0753920295988,2,0
1513068606999,34.7683294964509,32.0753920295988,2,0
1513068607999,34.7683294964509,32.0753920295988,2,0
1513068608999,34.7683294964509,32.0753920295988,2,0
1513068609999,34.7683294964509,32.0753920295988,2,0
1513068610999,34.7683294964509,32.0753920295988,2,0
1513068611999,34.7683294964509,32.0753920295988,2,0
1513068612999,34.7683294964509,32.0753920295988,2,0
1513068613999,34.7683294964509,32.0753920295988,2,0
1513068614999,34.7683294964509,32.0753920295988,2,0
1513068615999,34.7683294964509,32.0753920295988,2,0
1513068616999,34.7683294964509,32.0753920295988,2,0
1513068617999,34.7683294964509,32.0753920295988,2,0
1513068618999,34.7683294964509,32.0753920295988,2,0
1513068619999,34.7683294964509,32.0753920295988,3,0
1513068620999,34.7683294964509,32.0753920295988,3,0
1513068621999,34.7683294964509,32.0753920295988,3,0
1513068622999,34.7683294964509,32.0753920295988,3,0
1513068623999,34.7683294964509,32.0753920295988,3,0
1513068624999,34.7683294964509,32.0753920295988,4,0
1513068625999,34.7683294964509,32.0753920295988,4,0
1513068626999,34.7683294964509,32.0753920295988,3,0
1513068627999,34.7683294964509,32.0753920295988,3,0
1513068628999,34.7682860168901,32.0753986035608,3,0.2930986
1513068629999,34.7682675978672,32.0754020444258,3,1.5275706
1513068630999,34.7682218303857,32.0754096920567,4,2.6608446
1513068631999,34.7681825105295,32.0754157725708,3,3.0093253
1513068632999,34.7681434800229,32.0754224797136,3,3.9351149
1513068633999,34.7680956046655,32.0754317214821,3,4.343437
1513068634999,34.7680440990568,32.0754414569896,3,4.934385
1513068635999,34.7679852372485,32.075452407578,4,5.062341
1513068636999,34.7679247598859,32.0754643781828,4,5.3059583
1513068637999,34.7678474562624,32.0754779489268,4,5.527131
1513068638999,34.7677764728813,32.0754890168902,4,5.7027516
1513068639999,34.7676941337311,32.0754930451842,4,6.189535
1513068640999,34.76761109255,32.0754929526089,6,6.1773715
1513068641999,34.7675372185966,32.0754920670918,3,6.0280623
1513068642999,34.7674725925343,32.0754939275227,3,5.838429
1513068643999,34.7674153315047,32.0754924743093,3,5.656788
1513068644999,34.7673590250693,32.0754928828161,3,5.4378967
1513068645999,34.767309130725,32.0754946625203,3,5.105484
1513068646999,34.7672614402438,32.0754960390501,6,4.7223372
1513068647999,34.7672176874008,32.0754958296282,4,4.4501762
1513068648999,34.7671754851464,32.075497332138,4,4.112808
1513068649999,34.7671383309685,32.0754977390622,4,3.9629483
1513068650999,34.7670970797233,32.0754979585096,4,3.928851
1513068651999,34.7670551473547,32.0755010836357,4,3.982342
1513068652999,34.7670074009011,32.0755033348451,4,4.4179435
1513068653999,34.7669553781075,32.07550738563,4,4.634262
1513068654999,34.7668970026133,32.075511219268,4,4.524752
1513068655999,34.7668478018167,32.0755126800904,3,4.1207814
1513068656999,34.7668053718378,32.0755133728981,3,3.5406575
1513068657999,34.7667714823666,32.0755151383407,3,2.8178425
1513068658999,34.7667471521844,32.0755171898517,3,2.2615957
1513068659999,34.7667297464212,32.0755180913756,3,1.4941977
