timestamp,longitude,latitude,accuracy,speed
1515592437999,34.7734482664885,32.0932959422797,6,4.9909844
1515592438999,34.7733900942389,32.0933170151432,6,5.602034
1515592439999,34.7733177391891,32.0933304348718,6,6.5776215
1515592440999,34.7732365117294,32.0933522128062,6,7.6238422
1515592441999,34.7731435717896,32.093375859792,6,8.371334
1515592442999,34.7730461218948,32.0934038314749,6,8.719152
1515592443999,34.7729480482382,32.0934273632624,8,9.067167
1515592444999,34.7728490145318,32.0934499511357,8,9.136476
1515592445999,34.7727599674758,32.0934805530637,8,8.837574
1515592446999,34.7726846911806,32.0935170616939,8,8.238552
1515592447999,34.7726080760279,32.0935386954045,6,7.8144336
1515592448999,34.7725432722933,32.0935575023447,6,6.648783
1515592449999,34.7724943142601,32.0935738715729,6,5.2004466
1515592450999,34.7724612754391,32.0935902648878,6,4.3981147
1515592451999,34.7724289661779,32.0936135360889,4,3.5386071
1515592452999,34.772415910492,32.0936389404575,4,3.3015385
1515592453999,34.7724185485298,32.0936706702261,4,3.5941217
1515592454999,34.7724299863978,32.0937108090913,4,4.199436
1515592455999,34.7724475879739,32.0937601351055,4,5.067315
1515592456999,34.7724629501032,32.0938146660373,6,5.7730613
1515592457999,34.7724802262973,32.0938778321162,6,6.7067323
1515592458999,34.7725010364089,32.0939465182755,6,7.4905176
1515592459999,34.772522225002,32.0940211934995,6,8.271411
1515592460999,34.7725469422218,32.0941041884851,6,8.924091
1515592461999,34.7725762093375,32.0941920947478,6,9.574116
1515592462999,34.772608134343,32.0942844093086,6,9.976823
1515592463999,34.7726400980782,32.0943747417195,6,10.284536
1515592464999,34.7726746406845,32.0944614941041,4,10.140362
1515592465999,34.7727159562531,32.0945447242173,4,10.050894
1515592466999,34.7727501178642,32.094631605679,4,9.9042635
1515592467999,34.7727847490478,32.0947113549273,4,9.52321
1515592468999,34.7728199177153,32.0947860526495,4,9.187567
1515592469999,34.772849829572,32.0948583396195,4,8.853179
1515592470999,34.7728740567145,32.0949283938132,4,8.427143
1515592471999,34.7728967530126,32.0949906823821,4,7.6307163
1515592472999,34.7729149691997,32.095047524987,4,6.854407
1515592473999,34.7729247159564,32.0950971761829,4,5.5289655
1515592474999,34.7729243161114,32.0951288039419,4,4.2253237
1515592475999,34.7729218555825,32.0951515767752,4,3.1077828
1515592476999,34.7729218555825,32.0951515767752,4,0
1515592477999,34.7729161255343,32.095172247094,4,0.47666568
1515592478999,34.7729160855756,32.0951792706965,4,0.81488323
1515592479999,34.772913744554,32.0951878514449,4,1.147904
1515592480999,34.772906044115,32.0951983035101,4,1.3325526
1515592481999,34.7728996947958,32.0952096901115,4,1.2659814
1515592482999,34.7728934619515,32.0952186855787,4,1.2344878
1515592483999,34.7728934619515,32.0952186855787,4,0
1515592484999,34.7728934619515,32.0952186855787,4,0
1515592485999,34.7728934619515,32.0952186855787,4,0
1515592486999,34.7728934619515,32.0952186855787,4,0
1515592487999,34.7728934619515,32.0952186855787,4,0
1515592488999,34.7728934619515,32.0952186855787,4,0
1515592489999,34.7728828449747,32.0952263164911,4,0.75232774
1515592490999,34.7728747930354,32.095240285795,4,1.5589626
1515592491999,34.7728596657105,32.0952605146604,4,1.949283
1515592492999,34.7728366808681,32.095279190601,4,2.5611138
1515592493999,34.7728005712583,32.0952903431428,4,3.0641441
1515592494999,34.7727621807472,32.0952991678643,8,3.2341595
1515592495999,34.7727215828109,32.0953077262351,8,3.3646858
1515592496999,34.7726785075712,32.095316519645,4,3.7164805
1515592497999,34.7726351974285,32.095325779888,4,3.9451747
1515592498999,34.772593949424,32.0953355167173,4,4.0789294
1515592499999,34.772548356885,32.095344592992,4,4.083131
1515592500999,34.7725056408868,32.0953538833477,4,3.9280913
1515592501999,34.7724676127883,32.0953609409888,4,3.7856686
1515592502999,34.7724306198007,32.0953691417406,4,3.5958145
1515592503999,34.7723978787202,32.0953774096371,4,3.1968799
1515592504999,34.7723714177996,32.0953841375091,4,2.7602582
1515592505999,34.7723498599263,32.0953893970092,4,2.3212514
1515592506999,34.7723314690174,32.095392432193,4,1.9974484
1515592507999,34.7723151865146,32.0953944262431,4,1.936815
1515592508999,34.7722955081302,32.0953989500634,4,2.0500927
1515592509999,34.7722760570101,32.0953961181458,4,1.9931507
1515592510999,34.7722599634036,32.0953862200895,4,2.1372218
1515592511999,34.7722427621838,32.0953709660232,4,2.2979548
1515592512999,34.7722275660576,32.0953529783612,4,2.4450812
1515592513999,34.7722284248463,32.0953229343468,4,2.6710968
1515592514999,34.7722343308196,32.0952921839605,4,2.6016564
1515592515999,34.7722522095381,32.095266647842,4,2.459304
1515592516999,34.7722752594127,32.0952502782981,4,2.2950943
1515592517999,34.7723002011537,32.0952390793378,4,2.1501873
1515592518999,34.7723239154406,32.0952344713315,4,2.020671
1515592519999,34.7723430710649,32.0952300037045,4,2.0674918
1515592520999,34.7723650531617,32.0952245933637,4,2.1645632
1515592521999,34.77239004635,32.0952177412792,4,2.2809362
1515592522999,34.7724152507873,32.0952101697737,4,2.4007037
1515592523999,34.7724411627257,32.0952021182853,4,2.4445858
1515592524999,34.7724661957046,32.0951941271436,4,2.4440305
1515592525999,34.7724906852421,32.0951871378362,4,2.357603
1515592526999,34.7725116483461,32.0951799490434,4,2.172164
1515592527999,34.7725324013778,32.0951739716469,4,1.967504
1515592528999,34.7725508964477,32.0951678914951,4,1.8706826
1515592529999,34.7725680233916,32.0951620616969,4,1.7644571
1515592530999,34.7725820193023,32.0951572004875,4,1.5582284
1515592531999,34.7725926225402,32.0951536154687,4,1.3760641
1515592532999,34.7725926225402,32.0951536154687,4,0
1515592533999,34.7725926225402,32.0951536154687,4,0
1515592534999,34.7725926225402,32.0951536154687,4,0
1515592535999,34.7725926225402,32.0951536154687,4,0
1515592536999,34.7725926225402,32.0951536154687,4,0
1515592537999,34.7725926225402,32.0951536154687,4,0
1515592538999,34.7725926225402,32.0951536154687,4,0
1515592539999,34.7725926225402,32.0951536154687,4,0
1515592540999,34.7726233045694,32.0951447862363,4,1.1019374
1515592541999,34.7726460098551,32.0951388905999,4,1.7708591
1515592542999,34.7726716550667,32.0951335328812,4,2.1761448
1515592543999,34.7726998464082,32.0951298126494,4,2.3917863
1515592544999,34.7727233485786,32.0951300019798,4,2.6777546
1515592545999,34.7727489834967,32.0951409031485,4,2.801282
1515592546999,34.7727653119342,32.0951651035872,4,2.8719313
1515592547999,34.7727741622794,32.0951927871027,4,2.9921656
1515592548999,34.77276719975,32.0952250062972,4,3.0418527
1515592549999,34.7727446821251,32.0952527657787,4,2.8502126
